******** random sequence config ********
dec: 2449470465, hex: 0x91fff401
dec: 558197121, hex: 0x21456981
dec: 3732375576, hex: 0xde778818
dec: 4123284235, hex: 0xf5c4530b
dec: 4009333150, hex: 0xeef9919e
dec: 3043011322, hex: 0xb560aafa
dec: 578315927, hex: 0x22786697
dec: 2504098094, hex: 0x9541812e
dec: 3485979617, hex: 0xcfc7d3e1
dec: 317551529, hex: 0x12ed73a9
dec: 2088516353, hex: 0x7c7c3b01
dec: 2708242641, hex: 0xa16c80d1
dec: 1752241053, hex: 0x6871139d
dec: 684292334, hex: 0x28c978ee
dec: 54879489, hex: 0x3456501
dec: 2190901166, hex: 0x82967fae
dec: 1910132892, hex: 0x71da509c
dec: 4251421859, hex: 0xfd678ca3
******** random sequence config ********

******** group idx: 0, burst idx: 0, slot idx: 0 ********
user id: dec: 1275120859, hex: 0x4c00ccdb, scb id: dec: 785577987, hex: 0x2ed2f803
user id: dec: 912917278, hex: 0x366a031e, scb id: dec: 2030327450, hex: 0x7904569a
user id: dec: 2694808889, hex: 0xa09f8539, scb id: dec: 98440857, hex: 0x5de1699
user id: dec: 570542985, hex: 0x2201cb89, scb id: dec: 954529435, hex: 0x38e4f69b
user id: dec: 3775884533, hex: 0xe10f6cf5, scb id: dec: 3515440795, hex: 0xd1895e9b
user id: dec: 1709188150, hex: 0x65e02436, scb id: dec: 3819110041, hex: 0xe3a2fe99
user id: dec: 1114204892, hex: 0x42696adc, scb id: dec: 1355976345, hex: 0x50d28e99

******** group idx: 6, burst idx: 4, slot idx: 7 ********
user id: dec: 4257837715, hex: 0xfdc97293, scb id: dec: 2166290076, hex: 0x811ef69c
user id: dec: 654473265, hex: 0x27027831, scb id: dec: 2934976156, hex: 0xaef02e9c
user id: dec: 2165058424, hex: 0x810c2b78, scb id: dec: 4123762332, hex: 0xf5cb9e9c
user id: dec: 1888528811, hex: 0x7090a9ab, scb id: dec: 2652778142, hex: 0x9e1e2e9e
user id: dec: 2719537151, hex: 0xa218d7ff, scb id: dec: 201338527, hex: 0xc002e9f
user id: dec: 361196867, hex: 0x15876d43, scb id: dec: 1625274012, hex: 0x60dfb69c
user id: dec: 2970009483, hex: 0xb106bf8b, scb id: dec: 115736223, hex: 0x6e5fe9f
user id: dec: 961069248, hex: 0x3948c0c0, scb id: dec: 1997414044, hex: 0x770e1e9c
user id: dec: 4165714612, hex: 0xf84bc2b4, scb id: dec: 1650005662, hex: 0x6259169e
user id: dec: 4287138939, hex: 0xff888c7b, scb id: dec: 1472863901, hex: 0x57ca1e9d

******** group idx: 6, burst idx: 5, slot idx: 0 ********
user id: dec: 2798649470, hex: 0xa6d0007e, scb id: dec: 4125032097, hex: 0xf5defea1
user id: dec: 4072299882, hex: 0xf2ba5d6a, scb id: dec: 3198400162, hex: 0xbea3b6a2
user id: dec: 2030413250, hex: 0x7905a5c2, scb id: dec: 2081019554, hex: 0x7c09d6a2
user id: dec: 800022427, hex: 0x2faf5f9b, scb id: dec: 4236592802, hex: 0xfc8546a2
user id: dec: 2437504704, hex: 0x91495ec0, scb id: dec: 3639365283, hex: 0xd8ec4ea3
user id: dec: 3748333932, hex: 0xdf6b096c, scb id: dec: 3198066337, hex: 0xbe9e9ea1
user id: dec: 3754862160, hex: 0xdfcea650, scb id: dec: 1958899361, hex: 0x74c26ea1
user id: dec: 2126292539, hex: 0x7ebca63b, scb id: dec: 3483201186, hex: 0xcf9d6ea2
user id: dec: 1861003698, hex: 0x6eeca9b2, scb id: dec: 3542001315, hex: 0xd31ea6a3
user id: dec: 1290561921, hex: 0x4cec6981, scb id: dec: 562544290, hex: 0x2187bea2

******** group idx: 6, burst idx: 5, slot idx: 1 ********
user id: dec: 1993286353, hex: 0x76cf22d1, scb id: dec: 2554410663, hex: 0x984136a7
user id: dec: 2823471298, hex: 0xa84ac0c2, scb id: dec: 4067298982, hex: 0xf26e0ea6
user id: dec: 2683189690, hex: 0x9fee39ba, scb id: dec: 1310351013, hex: 0x4e1a5ea5
user id: dec: 1446318715, hex: 0x5635127b, scb id: dec: 3282454181, hex: 0xc3a646a5
user id: dec: 2340556801, hex: 0x8b821001, scb id: dec: 3564627620, hex: 0xd477e6a4
user id: dec: 772348092, hex: 0x2e0918bc, scb id: dec: 2305715878, hex: 0x896e6ea6
user id: dec: 4141148618, hex: 0xf6d4e9ca, scb id: dec: 2068694693, hex: 0x7b4dc6a5
user id: dec: 2650731404, hex: 0x9dfef38c, scb id: dec: 2788161191, hex: 0xa62ff6a7
user id: dec: 1058890465, hex: 0x3f1d62e1, scb id: dec: 1102399143, hex: 0x41b546a7
user id: dec: 449455526, hex: 0x1aca25a6, scb id: dec: 2110264999, hex: 0x7dc816a7

******** group idx: 6, burst idx: 5, slot idx: 2 ********
user id: dec: 1773244722, hex: 0x69b19132, scb id: dec: 2101849770, hex: 0x7d47aeaa
user id: dec: 2857812699, hex: 0xaa56c2db, scb id: dec: 83070635, hex: 0x4f38eab
user id: dec: 3458079784, hex: 0xce1e1c28, scb id: dec: 2276570793, hex: 0x87b1b6a9
user id: dec: 3374023986, hex: 0xc91b8532, scb id: dec: 2469152424, hex: 0x932c46a8
user id: dec: 4000878263, hex: 0xee788eb7, scb id: dec: 2276425387, hex: 0x87af7eab
user id: dec: 3021914991, hex: 0xb41ec36f, scb id: dec: 3202776747, hex: 0xbee67eab
user id: dec: 549991743, hex: 0x20c8353f, scb id: dec: 1105120938, hex: 0x41deceaa
user id: dec: 1359026997, hex: 0x51011b35, scb id: dec: 3412874923, hex: 0xcb6c56ab
user id: dec: 3649512644, hex: 0xd98724c4, scb id: dec: 2493267627, hex: 0x949c3eab
user id: dec: 3410317215, hex: 0xcb454f9f, scb id: dec: 2838914728, hex: 0xa93666a8

******** group idx: 6, burst idx: 5, slot idx: 3 ********
user id: dec: 932217149, hex: 0x3790813d, scb id: dec: 2790686380, hex: 0xa6567eac
user id: dec: 1999654703, hex: 0x77304f2f, scb id: dec: 3820691116, hex: 0xe3bb1eac
user id: dec: 411731017, hex: 0x188a8449, scb id: dec: 744332975, hex: 0x2c5d9eaf
user id: dec: 1343281826, hex: 0x5010daa2, scb id: dec: 2568001199, hex: 0x991096af
user id: dec: 1002584003, hex: 0x3bc237c3, scb id: dec: 3747935919, hex: 0xdf64f6af
user id: dec: 1661132055, hex: 0x6302dd17, scb id: dec: 1149945518, hex: 0x448ac6ae
user id: dec: 366802921, hex: 0x15dcf7e9, scb id: dec: 2803941037, hex: 0xa720bead
user id: dec: 407709033, hex: 0x184d2569, scb id: dec: 3727664812, hex: 0xde2fa6ac
user id: dec: 2915279521, hex: 0xadc3a2a1, scb id: dec: 407164589, hex: 0x1844d6ad
user id: dec: 2147530429, hex: 0x8000b6bd, scb id: dec: 1553303215, hex: 0x5c9586af

******** group idx: 6, burst idx: 5, slot idx: 4 ********
user id: dec: 662947495, hex: 0x2783c6a7, scb id: dec: 3987166899, hex: 0xeda756b3
user id: dec: 3255438774, hex: 0xc20a0db6, scb id: dec: 3393332914, hex: 0xca4226b2
user id: dec: 2829936827, hex: 0xa8ad68bb, scb id: dec: 940310195, hex: 0x380bfeb3
user id: dec: 3766764121, hex: 0xe0844259, scb id: dec: 3203958450, hex: 0xbef886b2
user id: dec: 311975630, hex: 0x12985ece, scb id: dec: 1057625777, hex: 0x3f0a16b1
user id: dec: 2224438638, hex: 0x84963d6e, scb id: dec: 2584331954, hex: 0x9a09c6b2
user id: dec: 2379596110, hex: 0x8dd5c14e, scb id: dec: 3431618226, hex: 0xcc8a56b2
user id: dec: 3002795353, hex: 0xb2fb0559, scb id: dec: 2853199536, hex: 0xaa105eb0
user id: dec: 1910376137, hex: 0x71de06c9, scb id: dec: 2340202161, hex: 0x8b7ca6b1
user id: dec: 2143064527, hex: 0x7fbc91cf, scb id: dec: 2450056883, hex: 0x9208e6b3

******** group idx: 6, burst idx: 5, slot idx: 5 ********
user id: dec: 3953340121, hex: 0xeba32ed9, scb id: dec: 3304595126, hex: 0xc4f81eb6
user id: dec: 1654138290, hex: 0x629825b2, scb id: dec: 1095298741, hex: 0x4148eeb5
user id: dec: 590003590, hex: 0x232abd86, scb id: dec: 114798261, hex: 0x6d7aeb5
user id: dec: 2675645822, hex: 0x9f7b1d7e, scb id: dec: 1707914934, hex: 0x65ccb6b6
user id: dec: 3297798934, hex: 0xc4906b16, scb id: dec: 772212406, hex: 0x2e0706b6
user id: dec: 2851139677, hex: 0xa9f0f05d, scb id: dec: 1091139255, hex: 0x410976b7
user id: dec: 2306287049, hex: 0x897725c9, scb id: dec: 2427813556, hex: 0x90b57eb4
user id: dec: 2922445863, hex: 0xae30fc27, scb id: dec: 3340103348, hex: 0xc715eeb4
user id: dec: 885081074, hex: 0x34c143f2, scb id: dec: 2249105077, hex: 0x860e9eb5
user id: dec: 1794176319, hex: 0x6af0f53f, scb id: dec: 2905364150, hex: 0xad2c56b6

******** group idx: 6, burst idx: 5, slot idx: 6 ********
user id: dec: 2001890326, hex: 0x77526c16, scb id: dec: 2382290618, hex: 0x8dfedeba
user id: dec: 3757886430, hex: 0xdffccbde, scb id: dec: 2726780603, hex: 0xa2875ebb
user id: dec: 2532117509, hex: 0x96ed0c05, scb id: dec: 284073659, hex: 0x10ee9ebb
user id: dec: 1269104906, hex: 0x4ba5010a, scb id: dec: 2579803832, hex: 0x99c4aeb8
user id: dec: 1004666323, hex: 0x3be1fdd3, scb id: dec: 3733567160, hex: 0xde89b6b8
user id: dec: 1060330787, hex: 0x3f335d23, scb id: dec: 3438302906, hex: 0xccf056ba
user id: dec: 1954016169, hex: 0x7477eba9, scb id: dec: 2159826616, hex: 0x80bc56b8
user id: dec: 3713043943, hex: 0xdd508de7, scb id: dec: 4116879035, hex: 0xf56296bb
user id: dec: 3572712862, hex: 0xd4f3459e, scb id: dec: 2763646651, hex: 0xa4b9e6bb
user id: dec: 4214293150, hex: 0xfb31029e, scb id: dec: 2329312955, hex: 0x8ad67ebb

******** group idx: 6, burst idx: 5, slot idx: 7 ********
user id: dec: 4085094018, hex: 0xf37d9682, scb id: dec: 2456018620, hex: 0x9263debc
user id: dec: 3617354706, hex: 0xd79c73d2, scb id: dec: 4144983740, hex: 0xf70f6ebc
user id: dec: 1836191071, hex: 0x6d720d5f, scb id: dec: 902801084, hex: 0x35cfa6bc
user id: dec: 333470501, hex: 0x13e05b25, scb id: dec: 4074059452, hex: 0xf2d536bc
user id: dec: 2589951305, hex: 0x9a5f8549, scb id: dec: 2023585471, hex: 0x789d76bf
user id: dec: 505149241, hex: 0x1e1bf739, scb id: dec: 1983833789, hex: 0x763ee6bd
user id: dec: 1328918656, hex: 0x4f35b080, scb id: dec: 3550576316, hex: 0xd3a17ebc
user id: dec: 3755979272, hex: 0xdfdfb208, scb id: dec: 3948598972, hex: 0xeb5ad6bc
user id: dec: 3352821475, hex: 0xc7d7fee3, scb id: dec: 3622391484, hex: 0xd7e94ebc
user id: dec: 3614397173, hex: 0xd76f52f5, scb id: dec: 998885052, hex: 0x3b89c6bc

******** group idx: 6, burst idx: 6, slot idx: 0 ********
user id: dec: 1483577604, hex: 0x586d9904, scb id: dec: 2815155904, hex: 0xa7cbdec0
user id: dec: 3652428745, hex: 0xd9b3a3c9, scb id: dec: 2171569859, hex: 0x816f86c3
user id: dec: 3130533470, hex: 0xba98265e, scb id: dec: 4083963585, hex: 0xf36c56c1
user id: dec: 340305984, hex: 0x1448a840, scb id: dec: 450125504, hex: 0x1ad45ec0
user id: dec: 2216819367, hex: 0x8421faa7, scb id: dec: 1989174979, hex: 0x769066c3
user id: dec: 1255712443, hex: 0x4ad8a6bb, scb id: dec: 496842434, hex: 0x1d9d36c2
user id: dec: 1797862673, hex: 0x6b293511, scb id: dec: 458620608, hex: 0x1b55fec0
user id: dec: 1451604222, hex: 0x5685b8fe, scb id: dec: 885669568, hex: 0x34ca3ec0
user id: dec: 2796143465, hex: 0xa6a9c369, scb id: dec: 120616642, hex: 0x73076c2
user id: dec: 2325547883, hex: 0x8a9d0b6b, scb id: dec: 3339038403, hex: 0xc705aec3

******** group idx: 6, burst idx: 6, slot idx: 1 ********
user id: dec: 2547158366, hex: 0x97d28d5e, scb id: dec: 1301534404, hex: 0x4d93d6c4
user id: dec: 3411315730, hex: 0xcb548c12, scb id: dec: 1015629509, hex: 0x3c8946c5
user id: dec: 1618797849, hex: 0x607ce519, scb id: dec: 2928727751, hex: 0xae90d6c7
user id: dec: 876996869, hex: 0x3445e905, scb id: dec: 2991077063, hex: 0xb24836c7
user id: dec: 1282679043, hex: 0x4c742103, scb id: dec: 262713030, hex: 0xfa8aec6
user id: dec: 2263752030, hex: 0x86ee1d5e, scb id: dec: 2270897860, hex: 0x875b26c4
user id: dec: 1930287773, hex: 0x730dda9d, scb id: dec: 1847862980, hex: 0x6e2426c4
user id: dec: 1775739986, hex: 0x69d7a452, scb id: dec: 1182787270, hex: 0x467fe6c6
user id: dec: 4109675144, hex: 0xf4f4aa88, scb id: dec: 3542128325, hex: 0xd32096c5
user id: dec: 2341110382, hex: 0x8b8a826e, scb id: dec: 2512148167, hex: 0x95bc56c7

******** group idx: 6, burst idx: 6, slot idx: 2 ********
user id: dec: 717602490, hex: 0x2ac5beba, scb id: dec: 2447435465, hex: 0x91e0e6c9
user id: dec: 3449902799, hex: 0xcda156cf, scb id: dec: 4290154186, hex: 0xffb68eca
user id: dec: 4203963168, hex: 0xfa936320, scb id: dec: 3205211850, hex: 0xbf0ba6ca
user id: dec: 2894316971, hex: 0xac83c5ab, scb id: dec: 1238750922, hex: 0x49d5d6ca
user id: dec: 2886418818, hex: 0xac0b4182, scb id: dec: 3230389962, hex: 0xc08bd6ca
user id: dec: 771512258, hex: 0x2dfc57c2, scb id: dec: 2419830472, hex: 0x903baec8
user id: dec: 2546824605, hex: 0x97cd759d, scb id: dec: 589407945, hex: 0x2321a6c9
user id: dec: 1366088934, hex: 0x516cdce6, scb id: dec: 2617335499, hex: 0x9c015ecb
user id: dec: 1873949559, hex: 0x6fb23377, scb id: dec: 1656032971, hex: 0x62b50ecb
user id: dec: 1807558121, hex: 0x6bbd25e9, scb id: dec: 1424563912, hex: 0x54e91ec8

******** group idx: 6, burst idx: 6, slot idx: 3 ********
user id: dec: 3952568499, hex: 0xeb9768b3, scb id: dec: 2201882319, hex: 0x833e0ecf
user id: dec: 1111303947, hex: 0x423d270b, scb id: dec: 2724820686, hex: 0xa26976ce
user id: dec: 2052815460, hex: 0x7a5b7a64, scb id: dec: 1962979021, hex: 0x7500aecd
user id: dec: 2208463322, hex: 0x83a279da, scb id: dec: 2648106702, hex: 0x9dd6e6ce
user id: dec: 2440456746, hex: 0x91766a2a, scb id: dec: 3096295118, hex: 0xb88db6ce
user id: dec: 4152690741, hex: 0xf7850835, scb id: dec: 2638380751, hex: 0x9d427ecf
user id: dec: 3471154023, hex: 0xcee59b67, scb id: dec: 1226104526, hex: 0x4914dece
user id: dec: 533825794, hex: 0x1fd18902, scb id: dec: 3950137039, hex: 0xeb724ecf
user id: dec: 3087626200, hex: 0xb8096fd8, scb id: dec: 3571971790, hex: 0xd4e7f6ce
user id: dec: 3640769715, hex: 0xd901bcb3, scb id: dec: 3942936270, hex: 0xeb046ece

******** group idx: 6, burst idx: 6, slot idx: 4 ********
user id: dec: 712791231, hex: 0x2a7c54bf, scb id: dec: 417685201, hex: 0x18e55ed1
user id: dec: 3661390479, hex: 0xda3c628f, scb id: dec: 1289719504, hex: 0x4cdf8ed0
user id: dec: 653415953, hex: 0x26f25611, scb id: dec: 2666817232, hex: 0x9ef466d0
user id: dec: 2260965665, hex: 0x86c39921, scb id: dec: 2897645266, hex: 0xacb68ed2
user id: dec: 359176662, hex: 0x156899d6, scb id: dec: 4120751824, hex: 0xf59daed0
user id: dec: 4006289885, hex: 0xeecb21dd, scb id: dec: 3136491219, hex: 0xbaf30ed3
user id: dec: 3007769668, hex: 0xb346ec44, scb id: dec: 2884409043, hex: 0xabec96d3
user id: dec: 1290012108, hex: 0x4ce405cc, scb id: dec: 833306321, hex: 0x31ab3ed1
user id: dec: 1092851016, hex: 0x41239548, scb id: dec: 4165588690, hex: 0xf849d6d2
user id: dec: 2702601699, hex: 0xa1166de3, scb id: dec: 852846290, hex: 0x32d566d2

******** group idx: 6, burst idx: 6, slot idx: 5 ********
user id: dec: 1127165215, hex: 0x432f2d1f, scb id: dec: 2594952919, hex: 0x9aabd6d7
user id: dec: 3108752319, hex: 0xb94bcbbf, scb id: dec: 9963221, hex: 0x9806d5
user id: dec: 1987896205, hex: 0x767ce38d, scb id: dec: 195057364, hex: 0xba056d4
user id: dec: 932245343, hex: 0x3790ef5f, scb id: dec: 1178132183, hex: 0x4638ded7
user id: dec: 2074198517, hex: 0x7ba1c1f5, scb id: dec: 300111575, hex: 0x11e356d7
user id: dec: 2741277971, hex: 0xa3649513, scb id: dec: 3559968469, hex: 0xd430ced5
user id: dec: 4057874030, hex: 0xf1de3e6e, scb id: dec: 1783199447, hex: 0x6a4976d7
user id: dec: 2810770034, hex: 0xa788f272, scb id: dec: 1938558676, hex: 0x738c0ed4
user id: dec: 4071187691, hex: 0xf2a964eb, scb id: dec: 4072740564, hex: 0xf2c116d4
user id: dec: 2361226758, hex: 0x8cbd7606, scb id: dec: 4099374807, hex: 0xf4577ed7

******** group idx: 6, burst idx: 6, slot idx: 6 ********
user id: dec: 4244576889, hex: 0xfcff1a79, scb id: dec: 442754778, hex: 0x1a63e6da
user id: dec: 3174851684, hex: 0xbd3c6464, scb id: dec: 529202904, hex: 0x1f8afed8
user id: dec: 401914206, hex: 0x17f4b95e, scb id: dec: 1190508248, hex: 0x46f5b6d8
user id: dec: 2843033521, hex: 0xa9753fb1, scb id: dec: 4055006937, hex: 0xf1b27ed9
user id: dec: 1157337298, hex: 0x44fb90d2, scb id: dec: 4262622938, hex: 0xfe1276da
user id: dec: 4069397546, hex: 0xf28e142a, scb id: dec: 1698453211, hex: 0x653c56db
user id: dec: 1705740472, hex: 0x65ab88b8, scb id: dec: 2778449627, hex: 0xa59bc6db
user id: dec: 311115775, hex: 0x128b3fff, scb id: dec: 1811994329, hex: 0x6c00d6d9
user id: dec: 2691405267, hex: 0xa06b95d3, scb id: dec: 394684121, hex: 0x178666d9
user id: dec: 4147490402, hex: 0xf735ae62, scb id: dec: 2845118169, hex: 0xa9950ed9

******** group idx: 6, burst idx: 6, slot idx: 7 ********
user id: dec: 846841899, hex: 0x3279c82b, scb id: dec: 2952945372, hex: 0xb0025edc
user id: dec: 2224275052, hex: 0x8493be6c, scb id: dec: 1396711132, hex: 0x53401edc
user id: dec: 1960265454, hex: 0x74d746ee, scb id: dec: 4058765021, hex: 0xf1ebd6dd
user id: dec: 3745789444, hex: 0xdf443604, scb id: dec: 3013373663, hex: 0xb39c6edf
user id: dec: 3985005054, hex: 0xed8659fe, scb id: dec: 3321263838, hex: 0xc5f676de
user id: dec: 1157416981, hex: 0x44fcc815, scb id: dec: 2841620189, hex: 0xa95faedd
user id: dec: 1382104891, hex: 0x52613f3b, scb id: dec: 3096061661, hex: 0xb88a26dd
user id: dec: 4213282813, hex: 0xfb2197fd, scb id: dec: 1462181596, hex: 0x57271edc
user id: dec: 2315752018, hex: 0x8a079252, scb id: dec: 129482460, hex: 0x7b7bedc
user id: dec: 4238197220, hex: 0xfc9dc1e4, scb id: dec: 3635605214, hex: 0xd8b2eede

******** group idx: 6, burst idx: 7, slot idx: 0 ********
user id: dec: 2807594799, hex: 0xa7587f2f, scb id: dec: 4119422690, hex: 0xf58966e2
user id: dec: 2166521090, hex: 0x81227d02, scb id: dec: 2042756834, hex: 0x79c1fee2
user id: dec: 2581725214, hex: 0x99e2001e, scb id: dec: 999352034, hex: 0x3b90e6e2
user id: dec: 433534311, hex: 0x19d73567, scb id: dec: 2805724898, hex: 0xa73bf6e2
user id: dec: 2663202232, hex: 0x9ebd3db8, scb id: dec: 139613922, hex: 0x85256e2
user id: dec: 509169714, hex: 0x1e595032, scb id: dec: 934225633, hex: 0x37af26e1
user id: dec: 2688309755, hex: 0xa03c59fb, scb id: dec: 1915008738, hex: 0x7224b6e2
user id: dec: 1673509509, hex: 0x63bfba85, scb id: dec: 1416249056, hex: 0x546a3ee0
user id: dec: 3646962097, hex: 0xd96039b1, scb id: dec: 100218595, hex: 0x5f936e3
user id: dec: 722234489, hex: 0x2b0c6c79, scb id: dec: 4221839074, hex: 0xfba426e2

******** group idx: 6, burst idx: 7, slot idx: 1 ********
user id: dec: 1288174963, hex: 0x4cc7fd73, scb id: dec: 895727333, hex: 0x3563b6e5
user id: dec: 3822598043, hex: 0xe3d8379b, scb id: dec: 1877733092, hex: 0x6febeee4
user id: dec: 982660272, hex: 0x3a9234b0, scb id: dec: 3765706468, hex: 0xe0741ee4
user id: dec: 2357739193, hex: 0x8c883eb9, scb id: dec: 2422841061, hex: 0x90699ee5
user id: dec: 1380421573, hex: 0x52478fc5, scb id: dec: 1443045092, hex: 0x56031ee4
user id: dec: 4152240672, hex: 0xf77e2a20, scb id: dec: 1237532391, hex: 0x49c33ee7
user id: dec: 3398190869, hex: 0xca8c4715, scb id: dec: 4027404005, hex: 0xf00d4ee5
user id: dec: 1833253143, hex: 0x6d453917, scb id: dec: 3680845542, hex: 0xdb653ee6
user id: dec: 2107574889, hex: 0x7d9f0a69, scb id: dec: 2132926180, hex: 0x7f21dee4
user id: dec: 4093857503, hex: 0xf4034edf, scb id: dec: 3255752421, hex: 0xc20ed6e5

******** group idx: 6, burst idx: 7, slot idx: 2 ********
user id: dec: 1080657134, hex: 0x406984ee, scb id: dec: 3467294443, hex: 0xceaab6eb
user id: dec: 1726363116, hex: 0x66e635ec, scb id: dec: 1366963947, hex: 0x517a36eb
user id: dec: 3399470229, hex: 0xca9fcc95, scb id: dec: 399832810, hex: 0x17d4f6ea
user id: dec: 2274752482, hex: 0x8795f7e2, scb id: dec: 705046251, hex: 0x2a0626eb
user id: dec: 1389554467, hex: 0x52d2eb23, scb id: dec: 36767464, hex: 0x23106e8
user id: dec: 3884363458, hex: 0xe786aec2, scb id: dec: 3677736681, hex: 0xdb35cee9
user id: dec: 2594292342, hex: 0x9aa1c276, scb id: dec: 2502821609, hex: 0x952e06e9
user id: dec: 2680765677, hex: 0x9fc93ced, scb id: dec: 3065661162, hex: 0xb6ba46ea
user id: dec: 1623269869, hex: 0x60c121ed, scb id: dec: 650020586, hex: 0x26be86ea
user id: dec: 1774966704, hex: 0x69cbd7b0, scb id: dec: 3515961065, hex: 0xd1914ee9

******** group idx: 6, burst idx: 7, slot idx: 3 ********
user id: dec: 1599527975, hex: 0x5f56dc27, scb id: dec: 1918183148, hex: 0x725526ec
user id: dec: 1343203795, hex: 0x500fa9d3, scb id: dec: 775393006, hex: 0x2e378eee
user id: dec: 2127535838, hex: 0x7ecf9ede, scb id: dec: 2602034926, hex: 0x9b17e6ee
user id: dec: 1313245478, hex: 0x4e468926, scb id: dec: 3679688429, hex: 0xdb5396ed
user id: dec: 3231725961, hex: 0xc0a03989, scb id: dec: 1478840045, hex: 0x58254eed
user id: dec: 2006853316, hex: 0x779e26c4, scb id: dec: 449730286, hex: 0x1ace56ee
user id: dec: 3305794928, hex: 0xc50a6d70, scb id: dec: 627302124, hex: 0x2563deec
user id: dec: 2047327468, hex: 0x7a07bcec, scb id: dec: 2328286956, hex: 0x8ac6d6ec
user id: dec: 1811147072, hex: 0x6bf3e940, scb id: dec: 1261952749, hex: 0x4b37deed
user id: dec: 1371768105, hex: 0x51c38529, scb id: dec: 544906991, hex: 0x207a9eef

******** group idx: 6, burst idx: 7, slot idx: 4 ********
user id: dec: 3280097534, hex: 0xc38250fe, scb id: dec: 1705393906, hex: 0x65a63ef2
user id: dec: 2335113990, hex: 0x8b2f0306, scb id: dec: 2061225714, hex: 0x7adbcef2
user id: dec: 1376632814, hex: 0x520dbfee, scb id: dec: 1691916018, hex: 0x64d896f2
user id: dec: 3888962867, hex: 0xe7ccdd33, scb id: dec: 1883414259, hex: 0x70429ef3
user id: dec: 1053160535, hex: 0x3ec5f457, scb id: dec: 641971953, hex: 0x2643b6f1
user id: dec: 658617136, hex: 0x2741b330, scb id: dec: 489264883, hex: 0x1d2996f3
user id: dec: 1650166737, hex: 0x625b8bd1, scb id: dec: 317026032, hex: 0x12e56ef0
user id: dec: 3786445904, hex: 0xe1b09450, scb id: dec: 4286408432, hex: 0xff7d66f0
user id: dec: 2168556741, hex: 0x81418cc5, scb id: dec: 1394204402, hex: 0x5319def2
user id: dec: 2706987187, hex: 0xa15958b3, scb id: dec: 1451792114, hex: 0x568896f2

******** group idx: 6, burst idx: 7, slot idx: 5 ********
user id: dec: 4059707447, hex: 0xf1fa3837, scb id: dec: 2977568500, hex: 0xb17a16f4
user id: dec: 2575541082, hex: 0x9983a35a, scb id: dec: 3436127989, hex: 0xcccf26f5
user id: dec: 2027404628, hex: 0x78d7bd54, scb id: dec: 1140147958, hex: 0x43f546f6
user id: dec: 2184827937, hex: 0x8239d421, scb id: dec: 3998469876, hex: 0xee53cef4
user id: dec: 417663183, hex: 0x18e508cf, scb id: dec: 1222672116, hex: 0x48e07ef4
user id: dec: 4042641853, hex: 0xf0f5d1bd, scb id: dec: 4267290357, hex: 0xfe59aef5
user id: dec: 2155472665, hex: 0x8079e719, scb id: dec: 4262520564, hex: 0xfe10e6f4
user id: dec: 464842900, hex: 0x1bb4f094, scb id: dec: 329367285, hex: 0x13a1bef5
user id: dec: 2019362250, hex: 0x785d05ca, scb id: dec: 2663089908, hex: 0x9ebb86f4
user id: dec: 880849484, hex: 0x3480b24c, scb id: dec: 771626740, hex: 0x2dfe16f4

******** group idx: 6, burst idx: 7, slot idx: 6 ********
user id: dec: 3380849834, hex: 0xc983acaa, scb id: dec: 3011372793, hex: 0xb37de6f9
user id: dec: 2094282587, hex: 0x7cd4375b, scb id: dec: 166627066, hex: 0x9ee86fa
user id: dec: 3519612380, hex: 0xd1c905dc, scb id: dec: 3433789178, hex: 0xccab76fa
user id: dec: 1541241517, hex: 0x5bdd7aad, scb id: dec: 3293589241, hex: 0xc4502ef9
user id: dec: 1683789355, hex: 0x645c962b, scb id: dec: 2121215738, hex: 0x7e6f2efa
user id: dec: 2578784292, hex: 0x99b52024, scb id: dec: 461088507, hex: 0x1b7ba6fb
user id: dec: 3714421558, hex: 0xdd659336, scb id: dec: 1707460347, hex: 0x65c5c6fb
user id: dec: 1751792577, hex: 0x686a3bc1, scb id: dec: 1724442361, hex: 0x66c8e6f9
user id: dec: 4285772824, hex: 0xff73b418, scb id: dec: 3866117882, hex: 0xe67046fa
